Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      51/82          void std::_Destroy_aux<false>::__destroy<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>(std::vector<maze::Cell*, std::allocator<maze::Cell*> >*, std::vector<maze::Cell*, std::allocator<maze::Cell*> >*) [505]
[427]    0.0    0.00    0.00      82         std::vector<maze::Cell*, std::allocator<maze::Cell*> >* std::__addressof<std::vector<maze::Cell*, std::allocator<maze::Cell*> > >(std::vector<maze::Cell*, std::allocator<maze::Cell*> >&) [427]
-----------------------------------------------
                0.00    0.00      74/74          bool std::operator==<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>(std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*> const&, std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*> const&) [441]
[428]    0.0    0.00    0.00      74         std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>::base() const [428]
-----------------------------------------------
                0.00    0.00      72/72          std::allocator<maze::Cell*>::allocator(std::allocator<maze::Cell*> const&) [430]
[429]    0.0    0.00    0.00      72         __gnu_cxx::new_allocator<maze::Cell*>::new_allocator(__gnu_cxx::new_allocator<maze::Cell*> const&) [429]
-----------------------------------------------
                0.00    0.00       1/72          std::_Deque_base<maze::Cell*, std::allocator<maze::Cell*> >::_Deque_impl::_Deque_impl(std::allocator<maze::Cell*>&&) [701]
                0.00    0.00      20/72          std::_Vector_base<maze::Cell*, std::allocator<maze::Cell*> >::_Vector_impl::_Vector_impl(std::allocator<maze::Cell*> const&) [458]
                0.00    0.00      20/72          std::enable_if<!std::allocator_traits<std::allocator<maze::Cell*> >::__select_helper<std::allocator<maze::Cell*> const>::value, std::allocator<maze::Cell*> const>::type std::allocator_traits<std::allocator<maze::Cell*> >::_S_select<std::allocator<maze::Cell*> const>(std::allocator<maze::Cell*> const&) [462]
                0.00    0.00      31/72          std::_Vector_base<maze::Cell*, std::allocator<maze::Cell*> >::_Vector_impl::_Vector_impl(std::allocator<maze::Cell*>&&) [445]
[430]    0.0    0.00    0.00      72         std::allocator<maze::Cell*>::allocator(std::allocator<maze::Cell*> const&) [430]
                0.00    0.00      72/72          __gnu_cxx::new_allocator<maze::Cell*>::new_allocator(__gnu_cxx::new_allocator<maze::Cell*> const&) [429]
-----------------------------------------------
                0.00    0.00       6/66          void std::vector<std::vector<maze::Cell*, std::allocator<maze::Cell*> >, std::allocator<std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >::_M_emplace_back_aux<std::vector<maze::Cell*, std::allocator<maze::Cell*> > const&>(std::vector<maze::Cell*, std::allocator<maze::Cell*> > const&) [527]
                0.00    0.00      20/66          _ZNSt16allocator_traitsISaISt6vectorIPN4maze4CellESaIS3_EEEE9constructIS5_IRKS5_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS6_PT_DpOSB_ [464]
                0.00    0.00      20/66          _ZNSt16allocator_traitsISaISt6vectorIPN4maze4CellESaIS3_EEEE12_S_constructIS5_IRKS5_EEENSt9enable_ifIXsrNS7_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS6_PSD_DpOSE_ [463]
                0.00    0.00      20/66          _ZN9__gnu_cxx13new_allocatorISt6vectorIPN4maze4CellESaIS4_EEE9constructIS6_IRKS6_EEEvPT_DpOT0_ [455]
[431]    0.0    0.00    0.00      66         std::vector<maze::Cell*, std::allocator<maze::Cell*> > const& std::forward<std::vector<maze::Cell*, std::allocator<maze::Cell*> > const&>(std::remove_reference<std::vector<maze::Cell*, std::allocator<maze::Cell*> > const&>::type&) [431]
-----------------------------------------------
                0.00    0.00       1/64          std::_Deque_base<maze::Cell*, std::allocator<maze::Cell*> >::_Deque_base(std::_Deque_base<maze::Cell*, std::allocator<maze::Cell*> >&&) [703]
                0.00    0.00       1/64          std::_Deque_base<maze::Cell*, std::allocator<maze::Cell*> >::_Deque_impl::_Deque_impl(std::allocator<maze::Cell*>&&) [701]
                0.00    0.00      31/64          std::_Vector_base<maze::Cell*, std::allocator<maze::Cell*> >::_Vector_base(std::_Vector_base<maze::Cell*, std::allocator<maze::Cell*> >&&) [446]
                0.00    0.00      31/64          std::_Vector_base<maze::Cell*, std::allocator<maze::Cell*> >::_Vector_impl::_Vector_impl(std::allocator<maze::Cell*>&&) [445]
[432]    0.0    0.00    0.00      64         std::remove_reference<std::allocator<maze::Cell*>&>::type&& std::move<std::allocator<maze::Cell*>&>(std::allocator<maze::Cell*>&) [432]
-----------------------------------------------
                0.00    0.00      31/62          std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>::operator*() const [443]
                0.00    0.00      31/62          std::vector<maze::Cell*, std::allocator<maze::Cell*> >::vector(std::vector<maze::Cell*, std::allocator<maze::Cell*> >&&) [448]
[433]    0.0    0.00    0.00      62         std::remove_reference<std::vector<maze::Cell*, std::allocator<maze::Cell*> >&>::type&& std::move<std::vector<maze::Cell*, std::allocator<maze::Cell*> >&>(std::vector<maze::Cell*, std::allocator<maze::Cell*> >&) [433]
-----------------------------------------------
                0.00    0.00      51/51          void std::_Destroy_aux<false>::__destroy<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>(std::vector<maze::Cell*, std::allocator<maze::Cell*> >*, std::vector<maze::Cell*, std::allocator<maze::Cell*> >*) [505]
[434]    0.0    0.00    0.00      51         void std::_Destroy<std::vector<maze::Cell*, std::allocator<maze::Cell*> > >(std::vector<maze::Cell*, std::allocator<maze::Cell*> >*) [434]
                0.00    0.00      51/864         std::vector<maze::Cell*, std::allocator<maze::Cell*> >::~vector() [240]
-----------------------------------------------
                0.00    0.00      40/40          bool std::operator==<maze::Priority_and_cell*>(std::move_iterator<maze::Priority_and_cell*> const&, std::move_iterator<maze::Priority_and_cell*> const&) [473]
[435]    0.0    0.00    0.00      40         std::move_iterator<maze::Priority_and_cell*>::base() const [435]
-----------------------------------------------
                0.00    0.00      40/40          std::_Miter_base<__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >(__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >) [438]
[436]    0.0    0.00    0.00      40         std::_Iter_base<__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >, false>::_S_base(__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >) [436]
-----------------------------------------------
                0.00    0.00      40/40          std::_Niter_base<__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >(__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >) [439]
[437]    0.0    0.00    0.00      40         std::_Iter_base<__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >, true>::_S_base(__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >) [437]
                0.00    0.00      40/1626        __gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >::base() const [163]
-----------------------------------------------
                0.00    0.00      40/40          maze::Cell** std::copy<__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >, maze::Cell**>(__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >, __gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >, maze::Cell**) [472]
[438]    0.0    0.00    0.00      40         std::_Miter_base<__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >(__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >) [438]
                0.00    0.00      40/40          std::_Iter_base<__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >, false>::_S_base(__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >) [436]
-----------------------------------------------
                0.00    0.00      40/40          maze::Cell** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >, maze::Cell**>(__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >, __gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >, maze::Cell**) [469]
[439]    0.0    0.00    0.00      40         std::_Niter_base<__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >(__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >) [439]
                0.00    0.00      40/40          std::_Iter_base<__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >, true>::_S_base(__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >) [437]
-----------------------------------------------
                0.00    0.00       4/37          std::_Deque_base<maze::Cell*, std::allocator<maze::Cell*> >::_M_initialize_map(unsigned long) [606]
                0.00    0.00       6/37          std::_Deque_base<maze::Cell*, std::allocator<maze::Cell*> >::_M_deallocate_node(maze::Cell**) [524]
                0.00    0.00       6/37          std::_Deque_base<maze::Cell*, std::allocator<maze::Cell*> >::_M_allocate_node() [523]
                0.00    0.00      21/37          std::_Deque_iterator<maze::Cell*, maze::Cell*&, maze::Cell**>::_S_buffer_size() [454]
[440]    0.0    0.00    0.00      37         std::__deque_buf_size(unsigned long) [440]
-----------------------------------------------
                0.00    0.00      37/37          bool std::operator!=<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>(std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*> const&, std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*> const&) [442]
[441]    0.0    0.00    0.00      37         bool std::operator==<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>(std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*> const&, std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*> const&) [441]
                0.00    0.00      74/74          std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>::base() const [428]
-----------------------------------------------
                0.00    0.00      37/37          std::vector<maze::Cell*, std::allocator<maze::Cell*> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>, std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>(std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>, std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>, std::vector<maze::Cell*, std::allocator<maze::Cell*> >*) [526]
[442]    0.0    0.00    0.00      37         bool std::operator!=<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>(std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*> const&, std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*> const&) [442]
                0.00    0.00      37/37          bool std::operator==<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>(std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*> const&, std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*> const&) [441]
-----------------------------------------------
                0.00    0.00      31/31          std::vector<maze::Cell*, std::allocator<maze::Cell*> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>, std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>(std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>, std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>, std::vector<maze::Cell*, std::allocator<maze::Cell*> >*) [526]
[443]    0.0    0.00    0.00      31         std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>::operator*() const [443]
                0.00    0.00      31/62          std::remove_reference<std::vector<maze::Cell*, std::allocator<maze::Cell*> >&>::type&& std::move<std::vector<maze::Cell*, std::allocator<maze::Cell*> >&>(std::vector<maze::Cell*, std::allocator<maze::Cell*> >&) [433]
-----------------------------------------------
                0.00    0.00      31/31          std::_Vector_base<maze::Cell*, std::allocator<maze::Cell*> >::_Vector_base(std::_Vector_base<maze::Cell*, std::allocator<maze::Cell*> >&&) [446]
[444]    0.0    0.00    0.00      31         std::_Vector_base<maze::Cell*, std::allocator<maze::Cell*> >::_Vector_impl::_M_swap_data(std::_Vector_base<maze::Cell*, std::allocator<maze::Cell*> >::_Vector_impl&) [444]
                0.00    0.00      93/93          void std::swap<maze::Cell**>(maze::Cell**&, maze::Cell**&) [426]
-----------------------------------------------
